,valid,incent_heads,incent_guess,guess_country,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score,year,gle_rgdpc
372,1,5,yes,Τουρκία,2,6,Greece,TRUE,4,4,4,3,4,4,4,4,4,3,4,4,4,2,3,1,Greece,2,Greece,1,1,0,1,1,1,,,,,,,,,,3,2011,22314.301
373,1,5,no,Βραζιλία,2,3,Greece,FALSE,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
374,1,3,no,Ιαπωνία,1,4,Greece,FALSE,4,4,3,3,4,3,3,4,4,4,4,4,4,3,4,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
375,1,5,yes,Κίνα,2,4,Greece,TRUE,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
376,1,5,no,Ελλάδα,2,2,Greece,TRUE,3,4,2,2,4,3,3,4,4,4,2,2,4,2,3,,Greece,2,Greece,1,1,1,1,0,0,,,,,,,,,,2,2011,22314.301
377,1,5,yes,Τουρκία,2,3,Greece,TRUE,2,4,5,3,3,2,2,3,3,4,4,3,3,4,3,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
378,1,5,yes,Ελβετία,2,3,Greece,FALSE,4,4,3,3,3,2,3,4,4,4,4,3,4,2,3,1,Greece,2,Greece,1,1,0,0,0,0,,,,,,,,,,1,2011,22314.301
379,1,5,no,Ελλάδα,1,4,Greece,FALSE,4,4,4,1,3,2,4,4,4,4,2,4,4,3,2,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
380,1,3,no,Ρωσία,1,4,Greece,FALSE,4,4,1,1,2,4,4,4,4,4,4,4,4,3,4,,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
381,1,5,yes,China,1,4,Greece,TRUE,4,4,2,2,2,4,4,4,4,4,4,4,4,3,4,1,Greece,3,Greece,1,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
382,1,3,yes,οι Ηνωμένες Πολιτείες,2,4,Greece,FALSE,4,3,2,2,2,2,3,4,4,4,4,3,4,4,2,1,Greece,2,Greece,1,1,0,0,0,0,,,,,,,,,,1,2011,22314.301
383,1,5,no,Βραζιλία,2,3,Greece,TRUE,3,4,4,3,3,4,2,4,4,4,3,3,4,3,3,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
384,1,5,no,Κίνα,2,4,Greece,TRUE,4,4,5,4,3,3,3,4,4,4,4,4,4,2,4,,Greece,2,Greece,1,0,1,0,1,1,,,,,,,,,,1,2011,22314.301
385,1,3,yes,Ιαπωνία,2,3,Greece,FALSE,4,3,4,2,3,3,4,4,4,4,4,4,4,4,4,1,Greece,2,Greece,1,1,0,1,1,1,,,,,,,,,,3,2011,22314.301
386,1,3,no,Βραζιλία,1,2,Greece,FALSE,4,3,2,3,3,3,3,3,4,4,2,4,4,2,3,,Greece,2,Greece,1,0,0,0,1,1,,,,,,,,,,1,2011,22314.301
387,1,3,yes,Ιαπωνία,1,5,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,Greece,1,Greece,1,0,0,0,1,0,,,,,,,,,,0,2011,22314.301
388,1,5,no,οι Ηνωμένες Πολιτείες,1,4,Greece,TRUE,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
389,1,3,no,Ρωσία,2,4,Greece,FALSE,3,4,4,2,2,4,4,3,4,4,2,4,3,3,3,,Greece,1,Greece,1,1,1,1,0,0,,,,,,,,,,2,2011,22314.301
390,1,5,yes,Κίνα,2,2,Greece,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,Greece,2,Greece,1,1,0,1,0,0,,,,,,,,,,2,2011,22314.301
391,1,3,no,Brazil,2,3,Greece,FALSE,3,4,4,2,3,4,2,3,3,4,3,2,3,3,4,,Greece,3,Greece,1,1,0,0,0,0,,,,,,,,,,1,2011,22314.301
392,1,5,no,Τουρκία,1,2,Greece,TRUE,1,2,1,1,3,4,4,4,4,3,4,1,4,2,4,,Greece,2,Greece,0,0,1,0,1,0,,,,,,,,,,0,2011,22314.301
393,1,3,yes,Ελλάδα,2,4,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
394,1,5,no,Greece,2,4,Greece,FALSE,4,5,4,5,5,4,4,4,4,4,5,5,5,3,4,,Greece,2,Greece,1,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
395,1,3,yes,Ελβετία,1,4,Greece,FALSE,4,2,4,1,2,3,2,4,4,4,4,3,4,3,2,1,Greece,1,Greece,0,0,0,0,1,0,,,,,,,,,,0,2011,22314.301
396,1,5,yes,οι Ηνωμένες Πολιτείες,1,5,Greece,FALSE,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,1,Greece,3,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
397,1,3,no,Turkey,1,3,Greece,FALSE,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,,Greece,3,Greece,1,0,1,0,0,0,,,,,,,,,,0,2011,22314.301
398,1,5,yes,Ελβετία,2,2,Greece,TRUE,4,4,4,1,4,4,4,4,4,4,2,4,4,4,4,1,Greece,2,Greece,0,0,1,1,1,1,,,,,,,,,,2,2011,22314.301
399,1,3,yes,Κίνα,1,4,Greece,TRUE,4,4,3,2,2,3,4,3,3,4,2,4,4,2,2,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
400,1,5,yes,Ελλάδα,2,3,Greece,TRUE,3,2,3,2,2,4,3,4,4,3,3,4,3,3,3,1,Greece,2,Greece,1,1,0,0,0,0,,,,,,,,,,1,2011,22314.301
401,1,3,yes,Τουρκία,1,3,Greece,TRUE,4,3,3,2,2,4,4,3,4,4,2,3,4,3,3,1,Greece,2,Greece,1,0,1,1,1,1,,,,,,,,,,2,2011,22314.301
402,1,3,yes,Βραζιλία,2,3,Greece,TRUE,4,4,4,2,2,3,4,4,4,4,1,4,4,2,2,1,Greece,2,Greece,1,1,0,0,0,0,,,,,,,,,,1,2011,22314.301
403,1,5,no,Ρωσία,1,3,Greece,TRUE,4,4,3,2,4,4,4,4,4,4,3,4,4,3,3,,Greece,2,Greece,0,0,1,0,1,0,,,,,,,,,,0,2011,22314.301
404,1,5,yes,Ρωσία,1,3,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
405,1,3,no,Ιαπωνία,2,2,Greece,TRUE,4,4,3,3,4,3,3,3,4,4,2,4,4,3,3,,Greece,2,Greece,1,1,0,0,0,0,,,,,,,,,,1,2011,22314.301
406,1,3,yes,οι Ηνωμένες Πολιτείες,2,3,Greece,FALSE,4,3,4,1,3,4,4,3,4,4,3,4,4,3,3,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
407,1,5,yes,Ελβετία,2,3,Greece,TRUE,4,5,5,4,2,3,1,2,3,3,4,4,3,2,2,1,Greece,2,Greece,0,1,0,0,1,0,,,,,,,,,,1,2011,22314.301
408,1,3,yes,Κίνα,2,5,Greece,TRUE,1,3,4,2,3,3,3,2,4,4,1,2,2,3,2,1,Greece,2,Greece,1,0,0,0,1,0,,,,,,,,,,0,2011,22314.301
409,1,5,yes,Τουρκία,1,6,Greece,FALSE,4,4,4,4,3,4,3,4,4,3,3,3,4,3,4,1,Greece,1,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
410,1,3,no,Ελλάδα,1,5,Greece,TRUE,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,,Greece,2,Greece,1,1,1,1,0,0,,,,,,,,,,2,2011,22314.301
411,1,5,yes,Βραζιλία,1,6,Greece,TRUE,4,4,4,4,3,2,3,4,4,3,4,4,4,3,3,1,Greece,2,Greece,1,0,1,1,0,0,,,,,,,,,,1,2011,22314.301
412,1,3,no,Ρωσία,2,2,Greece,FALSE,4,3,3,1,2,4,1,3,4,3,2,4,4,2,2,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
413,1,5,no,Βραζιλία,2,2,Greece,FALSE,4,4,4,2,2,4,2,2,2,3,2,3,3,2,2,,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
414,1,5,yes,οι Ηνωμένες Πολιτείες,2,5,Greece,TRUE,4,4,4,2,2,3,4,3,4,4,4,4,4,2,2,1,Greece,2,Greece,1,0,1,1,1,1,,,,,,,,,,2,2011,22314.301
415,1,3,no,Ιαπωνία,1,5,Greece,FALSE,4,4,2,2,2,2,4,4,4,4,2,2,4,2,4,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
416,1,3,yes,Κίνα,1,5,Greece,TRUE,4,3,3,3,3,4,4,4,4,4,2,1,4,2,3,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
417,1,3,no,Τουρκία,2,6,Greece,FALSE,4,3,2,3,2,3,3,4,4,4,3,4,4,3,3,,Greece,2,Greece,1,1,1,0,0,0,,,,,,,,,,1,2011,22314.301
418,1,5,no,Ελβετία,2,5,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
419,1,5,yes,Βραζιλία,2,2,Greece,TRUE,4,3,2,2,2,2,3,4,4,4,2,2,3,3,3,1,Greece,2,Greece,0,1,1,0,0,1,,,,,,,,,,2,2011,22314.301
420,1,3,yes,Κίνα,2,2,Greece,TRUE,3,4,4,3,4,4,5,3,3,4,2,3,4,2,2,1,Greece,2,Greece,0,1,0,1,1,1,,,,,,,,,,3,2011,22314.301
421,1,3,no,Ρωσία,2,5,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
422,1,5,no,Ιαπωνία,1,6,Greece,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
423,1,3,yes,οι Ηνωμένες Πολιτείες,1,2,Greece,TRUE,4,4,3,3,4,4,4,2,4,3,2,4,4,1,4,1,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
424,1,3,no,Τουρκία,1,6,Greece,TRUE,4,4,4,4,3,3,2,3,4,4,4,3,4,2,3,,Greece,2,Greece,1,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
425,1,3,yes,Ελλάδα,2,2,Greece,TRUE,4,5,4,2,3,2,4,3,4,4,3,4,4,2,4,1,Greece,2,Greece,0,1,1,0,0,0,,,,,,,,,,1,2011,22314.301
426,1,3,yes,Ελβετία,2,6,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Greece,2,Greece,1,1,1,1,0,1,,,,,,,,,,3,2011,22314.301
427,1,5,yes,Ρωσία,1,5,Greece,TRUE,3,3,2,2,3,2,2,3,4,4,3,2,3,3,2,1,Greece,3,Greece,1,0,0,0,1,0,,,,,,,,,,0,2011,22314.301
428,1,3,yes,Τουρκία,1,6,Greece,FALSE,4,4,2,3,2,2,4,3,4,4,4,2,5,3,2,1,Greece,3,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
429,1,3,yes,Ιαπωνία,2,2,Greece,TRUE,4,2,3,2,3,4,2,3,4,4,3,4,4,2,3,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
430,1,5,yes,Βραζιλία,2,2,Greece,FALSE,3,5,5,2,3,3,2,4,4,4,4,5,4,2,5,1,Greece,2,Greece,1,1,1,0,0,1,,,,,,,,,,2,2011,22314.301
431,1,5,no,Κίνα,1,5,Greece,TRUE,4,4,2,2,3,2,3,4,3,4,3,4,4,3,4,,Greece,2,Greece,1,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
432,1,3,yes,Ελβετία,2,2,Greece,TRUE,4,3,4,3,3,3,4,4,4,2,4,4,4,2,4,1,Greece,2,Greece,1,1,1,1,0,1,,,,,,,,,,3,2011,22314.301
433,1,5,yes,Ελλάδα,1,5,Greece,FALSE,4,4,4,3,3,3,2,2,4,4,3,4,4,3,4,1,Greece,2,Greece,0,0,0,0,1,0,,,,,,,,,,0,2011,22314.301
434,1,3,yes,Ελβετία,1,5,Greece,TRUE,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,1,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
435,1,5,yes,Ελλάδα,1,5,Greece,TRUE,4,4,3,3,4,4,5,3,3,3,4,4,4,3,3,1,Greece,1,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
436,1,3,yes,Ιαπωνία,1,5,Greece,TRUE,4,4,4,3,3,,4,4,4,4,4,4,4,3,3,1,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
437,1,5,yes,Βραζιλία,1,5,Greece,TRUE,4,4,3,1,3,4,4,4,4,4,4,4,4,2,3,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
438,1,5,yes,Ρωσία,1,5,Greece,TRUE,4,4,4,2,4,4,3,4,4,4,4,4,4,3,4,1,Greece,2,Greece,1,1,0,1,1,1,,,,,,,,,,3,2011,22314.301
439,1,5,yes,Turkey,1,6,Greece,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Greece,2,Greece,1,1,1,0,1,1,,,,,,,,,,2,2011,22314.301
440,1,5,yes,Τουρκία,1,6,Greece,FALSE,4,4,4,4,4,3,4,4,4,4,3,3,4,3,5,1,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
441,1,3,yes,Ελλάδα,1,6,Greece,FALSE,4,4,4,3,3,3,4,3,3,3,3,4,4,3,4,1,Greece,3,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
442,1,3,no,Ελβετία,1,6,Greece,TRUE,4,4,4,4,4,2,4,4,4,4,4,4,4,3,,,Greece,3,Greece,1,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
443,1,5,no,Ρωσία,1,6,Greece,TRUE,4,4,3,4,3,2,4,4,4,3,4,2,4,2,3,,Greece,3,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
444,1,5,yes,Βραζιλία,1,6,Greece,TRUE,4,3,4,3,4,3,1,4,4,4,4,4,4,3,4,1,Greece,2,Greece,1,1,1,1,1,1,,,,,,,,,,3,2011,22314.301
445,1,3,no,Ιαπωνία,1,6,Greece,TRUE,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,,Greece,2,Greece,0,0,0,0,0,0,,,,,,,,,,0,2011,22314.301
446,1,3,yes,ロシア,2,3,China,TRUE,3,4,3,2,3,3,2,3,2,2,3,4,4,2,2,1,China,2,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
447,1,5,no,ギリシャ,1,3,China,TRUE,3,3,4,2,3,3,2,3,4,4,3,3,4,4,3,,China,3,China,1,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
448,1,5,no,土耳其,2,4,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,2,China,1,1,1,0,0,0,,,,,,,,,,1,2011,8189.3701
449,1,5,yes,米国,2,4,China,TRUE,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
450,1,3,yes,ギリシャ,2,3,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,0,1,1,1,1,,,,,,,,,,2,2011,8189.3701
451,1,3,yes,土耳其,1,3,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,0,1,,,,,,,,,,3,2011,8189.3701
452,1,5,yes,ブラジル,1,3,China,TRUE,4,4,4,1,3,3,2,3,4,4,4,4,4,3,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
453,1,5,yes,ロシア,1,4,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
454,1,5,no,日本,2,3,China,TRUE,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
455,1,3,yes,ブラジル,1,3,China,TRUE,2,2,3,1,3,3,4,2,1,3,2,2,1,3,3,1,China,2,China,0,1,1,0,0,0,,,,,,,,,,1,2011,8189.3701
456,1,5,yes,米国,1,4,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
457,1,5,no,中国,1,3,China,TRUE,4,3,4,3,4,4,2,4,4,4,4,4,4,4,4,,China,2,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
458,1,5,yes,Çin,1,3,China,TRUE,4,4,4,2,3,4,4,3,4,4,3,3,4,4,3,1,China,1,China,1,1,1,1,0,1,,,,,,,,,,3,2011,8189.3701
459,1,3,no,土耳其,2,3,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
460,1,5,no,日本,2,3,China,TRUE,2,5,4,3,3,4,2,2,3,4,3,2,3,3,4,,China,3,China,1,1,1,1,1,0,,,,,,,,,,2,2011,8189.3701
461,1,3,no,ロシア,2,3,China,FALSE,3,4,4,2,2,3,3,4,3,4,3,3,4,3,2,,China,2,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
462,1,5,yes,ギリシャ,2,2,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
463,1,3,no,スイス,1,3,China,TRUE,2,3,3,2,3,3,3,4,4,4,4,3,4,3,4,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
464,1,3,yes,スイス,2,3,China,TRUE,4,3,4,2,2,4,5,4,4,4,4,4,4,4,3,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
465,1,5,yes,日本,1,3,China,TRUE,4,4,4,1,3,3,4,4,4,4,4,2,2,2,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
466,1,5,no,ロシア,1,4,China,TRUE,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,,China,3,China,1,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
467,1,5,yes,米国,1,4,China,TRUE,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
468,1,5,no,ギリシャ,2,2,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,2,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
469,1,3,no,スイス,2,3,China,TRUE,,3,3,4,3,4,3,,4,4,4,4,3,4,4,,China,2,China,1,1,0,0,0,0,,,,,,,,,,1,2011,8189.3701
470,1,3,yes,中国,2,3,China,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
471,1,3,no,土耳其,2,3,China,TRUE,4,3,3,1,4,2,3,4,4,4,4,2,4,3,4,,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
472,1,5,yes,日本,1,3,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,0,0,1,0,0,,,,,,,,,,1,2011,8189.3701
473,1,3,yes,ギリシャ,1,4,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,2,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
474,1,5,no,米国,2,4,China,FALSE,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,,China,3,China,1,1,0,1,0,1,,,,,,,,,,3,2011,8189.3701
475,1,5,no,ブラジル,1,3,China,FALSE,2,3,3,3,2,4,2,4,3,4,4,3,4,2,4,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
476,1,5,no,日本,1,4,China,FALSE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,0,0,0,1,0,,,,,,,,,,0,2011,8189.3701
477,1,3,no,ブラジル,2,4,China,TRUE,4,4,4,3,2,4,3,3,3,4,4,3,4,3,4,,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
478,1,5,no,ギリシャ,2,3,China,TRUE,4,4,4,4,4,3,3,4,4,3,4,4,4,3,4,,China,1,China,1,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
479,1,5,no,土耳其,1,2,China,TRUE,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
480,1,5,yes,中国,1,4,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
481,1,3,yes,米国,2,2,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,1,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
482,1,3,no,米国,1,4,China,TRUE,4,3,4,1,3,2,4,4,4,4,4,4,4,4,4,,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
483,1,5,no,ロシア,1,2,China,TRUE,5,5,3,2,3,4,5,4,3,4,3,5,4,3,4,,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
484,1,5,yes,土耳其,2,2,China,TRUE,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,China,3,China,1,1,0,1,0,1,,,,,,,,,,3,2011,8189.3701
485,1,5,yes,ギリシャ,1,5,China,FALSE,2,2,4,2,2,2,3,3,3,4,3,2,2,3,2,1,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
486,1,3,no,中国,2,5,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,1,0,0,0,,,,,,,,,,1,2011,8189.3701
487,1,5,no,日本,1,4,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,0,0,0,0,,,,,,,,,,1,2011,8189.3701
488,1,5,no,スイス,1,4,China,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,,China,3,China,1,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
489,1,5,yes,ギリシャ,1,5,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,2,China,1,1,1,1,0,0,,,,,,,,,,2,2011,8189.3701
490,1,3,no,日本,1,5,China,TRUE,4,4,4,2,2,4,5,4,4,4,4,2,4,4,4,,China,2,China,1,0,0,1,0,0,,,,,,,,,,1,2011,8189.3701
491,1,3,no,ロシア,1,4,China,TRUE,2,5,4,5,5,3,4,4,3,4,4,3,4,4,4,,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
492,1,5,yes,ブラジル,1,5,China,TRUE,2,3,4,4,5,4,3,5,4,4,3,2,3,3,2,1,China,3,China,1,1,1,1,0,1,,,,,,,,,,3,2011,8189.3701
493,1,3,yes,米国,1,5,China,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
494,1,5,no,中国,1,4,China,TRUE,3,4,4,1,3,4,3,4,4,4,3,4,4,4,2,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
495,1,3,yes,土耳其,1,4,China,TRUE,3,3,4,3,2,4,3,4,4,4,4,4,4,3,3,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
496,1,5,yes,スイス,2,4,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
497,1,5,yes,ギリシャ,2,4,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
498,1,3,yes,ロシア,2,2,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
499,1,3,no,ブラジル,1,5,China,TRUE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
500,1,3,no,スイス,1,6,China,TRUE,4,3,4,4,4,4,4,4,3,4,4,2,3,2,4,,China,2,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
501,1,5,yes,日本,1,4,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
502,1,5,yes,米国,1,4,China,FALSE,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
503,1,5,yes,土耳其,2,5,China,FALSE,4,4,4,1,4,3,4,3,4,4,3,3,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
504,1,5,yes,スイス,2,5,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,1,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
505,1,5,no,米国,2,5,China,TRUE,1,3,4,1,4,4,4,4,4,4,4,1,2,4,4,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
506,1,3,no,日本,2,5,China,FALSE,5,3,4,1,3,4,5,3,4,4,4,4,4,3,3,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
507,1,5,no,ギリシャ,2,5,China,TRUE,4,4,4,4,4,4,2,4,4,4,4,2,4,2,4,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
508,1,3,yes,土耳其,1,5,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,1,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
509,1,3,no,ブラジル,2,2,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
510,1,5,no,ロシア,2,6,China,TRUE,3,4,3,1,2,2,2,4,4,4,4,2,2,4,2,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
511,1,5,yes,中国,1,5,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
